1,1,78
1,2,78
1,3,79
1,4,79
1,5,78
1,6,79
1,7,79
1,8,79
1,9,80
1,10,80
1,11,79
1,12,79
1,13,80
1,14,80
1,15,79
1,16,80
1,17,80
1,18,80
1,19,79
1,20,79
1,21,79
1,22,79
1,23,79
1,24,78
1,25,79
1,26,79
1,27,79
1,28,79
1,29,79
1,30,80
1,31,78
2,1,79
2,2,79
2,3,79
2,4,78
2,5,80
2,6,79
2,7,79
2,8,79
2,9,79
2,10,80
2,11,80
2,12,79
2,13,80
2,14,80
2,15,80
2,16,80
2,17,80
2,18,79
2,19,80
2,20,80
2,21,80
2,22,82
2,23,80
2,24,80
2,25,81
2,26,80
2,27,81
2,28,81
2,29,80
3,1,82
3,2,82
3,3,82
3,4,82
3,5,83
3,6,83
3,7,84
3,8,85
3,9,87
3,10,86
3,11,88
3,12,90
3,13,93
3,14,96
3,15,96
3,16,101
3,17,104
3,18,108
3,19,110
3,20,118
3,21,124
3,22,133
3,23,143
3,24,151
3,25,149
3,26,157
3,27,163
3,28,167
3,29,173
3,30,174
3,31,182
4,1,188
4,2,199
4,3,202
4,4,207
4,5,210
4,6,214
4,7,229
4,8,250
4,9,269
4,10,270
4,11,262
4,12,261
4,13,275
4,14,284
4,15,286
4,16,279
4,17,301
4,18,311
4,19,310
4,20,300
4,21,320
4,22,327
4,23,328
4,24,351
4,25,363
4,26,359
4,27,347
4,28,338
4,29,345
4,30,349
5,1,366
5,2,376
5,3,383
5,4,408
5,5,437
5,6,456
5,7,479
5,8,509
5,9,534
5,10,559
5,11,571
5,12,551
5,13,542
5,14,558
5,15,581
5,16,613
5,17,639
5,18,661
5,19,679
5,20,722
5,21,715
5,22,733
5,23,766
5,24,769
5,25,812
5,26,773
5,27,775
5,28,805
5,29,881
5,30,925
5,31,949
6,1,962
6,2,996
6,3,971
6,4,970
6,5,1010
6,6,1020
6,7,1040
6,8,1000
6,9,986
6,10,953
6,11,944
6,12,938
6,13,951
6,14,949
6,15,932
6,16,944
6,17,961
6,18,1010
6,19,1020
6,20,1060
6,21,1060
6,22,1080
6,23,1100
6,24,1010
6,25,978
6,26,918
6,27,878
6,28,855
6,29,830
6,30,790
7,1,835
7,2,821
7,3,768
7,4,707
7,5,654
7,6,616
7,7,589
7,8,594
7,9,582
7,10,592
7,11,609
7,12,592
7,13,560
7,14,522
7,15,498
7,16,480
7,17,469
7,18,442
7,19,438
7,20,436
7,21,429
7,22,416
7,23,390
7,24,379
7,25,360
7,26,332
7,27,305
7,28,293
7,29,293
7,30,293
7,31,289
8,1,283
8,2,263
8,3,246
8,4,232
8,5,222
8,6,222
8,7,216
8,8,204
8,9,189
8,10,188
8,11,198
8,12,197
8,13,191
8,14,184
8,15,178
8,16,171
8,17,171
8,18,171
8,19,172
8,20,175
8,21,173
8,22,166
8,23,165
8,24,165
8,25,162
8,26,154
8,27,151
8,28,151
8,29,147
8,30,142
8,31,142
9,1,145
9,2,128
9,3,124
9,4,123
9,5,123
9,6,122
9,7,121
9,8,121
9,9,118
9,10,120
9,11,116
9,12,118
9,13,119
9,14,130
9,15,129
9,16,127
9,17,123
9,18,122
9,19,121
9,20,115
9,21,116
9,22,118
9,23,122
9,24,118
9,25,119
9,26,119
9,27,120
9,28,126
9,29,128
9,30,129
10,1,126
10,2,127
10,3,125
10,4,124
10,5,129
10,6,135
10,7,131
10,8,122
10,9,119
10,10,118
10,11,113
10,12,108
10,13,111
10,14,109
10,15,111
10,16,108
10,17,106
10,18,106
10,19,106
10,20,106
10,21,105
10,22,108
10,23,109
10,24,107
10,25,110
10,26,111
10,27,107
10,28,108
10,29,108
10,30,105
10,31,111
11,1,114
11,2,109
11,3,103
11,4,106
11,5,107
11,6,105
11,7,103
11,8,105
11,9,104
11,10,103
11,11,106
11,12,106
11,13,106
11,14,108
11,15,103
11,16,98
11,17,104
11,18,102
11,19,101
11,20,101
11,21,101
11,22,97
11,23,99
11,24,93
11,25,94
11,26,95
11,27,93
11,28,90
11,29,92
11,30,90
12,1,89
12,2,89
12,3,86
12,4,85
12,5,84
12,6,83
12,7,82
12,8,82
12,9,82
12,10,81
12,11,80
12,12,80
12,13,80
12,14,80
12,15,81
12,16,80
12,17,80
12,18,80
12,19,80
12,20,79
12,21,81
12,22,79
12,23,80
12,24,80
12,25,79
12,26,78
12,27,79
12,28,78
12,29,79
12,30,79
12,31,79
