1,1,1600
1,2,1580
1,3,1570
1,4,1550
1,5,1550
1,6,1570
1,7,1580
1,8,1590
1,9,1600
1,10,1610
1,11,1620
1,12,1620
1,13,1590
1,14,1570
1,15,1580
1,16,1580
1,17,1560
1,18,1550
1,19,1550
1,20,1560
1,21,1570
1,22,1580
1,23,1560
1,24,1550
1,25,1560
1,26,1580
1,27,1590
1,28,1590
1,29,1570
1,30,1560
1,31,1550
2,1,1540
2,2,1540
2,3,1540
2,4,1540
2,5,1550
2,6,1550
2,7,1550
2,8,1560
2,9,1580
2,10,1590
2,11,1590
2,12,1600
2,13,1610
2,14,1630
2,15,1630
2,16,1610
2,17,1600
2,18,1590
2,19,1600
2,20,1620
2,21,1620
2,22,1620
2,23,1620
2,24,1620
2,25,1630
2,26,1630
2,27,1610
2,28,1630
2,29,1650
3,1,1640
3,2,1670
3,3,1690
3,4,1700
3,5,1690
3,6,1670
3,7,1670
3,8,1670
3,9,1680
3,10,1720
3,11,1750
3,12,1740
3,13,1730
3,14,1750
3,15,1770
3,16,1780
3,17,1770
3,18,1800
3,19,1810
3,20,1830
3,21,1850
3,22,1860
3,23,1900
3,24,1920
3,25,1960
3,26,1970
3,27,2010
3,28,2060
3,29,2050
3,30,2050
3,31,2070
4,1,2100
4,2,2140
4,3,2180
4,4,2190
4,5,2210
4,6,2270
4,7,2320
4,8,2390
4,9,2460
4,10,2540
4,11,2610
4,12,2660
4,13,2700
4,14,2730
4,15,2820
4,16,2970
4,17,3110
4,18,3230
4,19,3370
4,20,3490
4,21,3580
4,22,3700
4,23,3900
4,24,4090
4,25,4250
4,26,4370
4,27,4420
4,28,4470
4,29,4530
4,30,4670
5,1,4840
5,2,4970
5,3,5170
5,4,5530
5,5,5960
5,6,6300
5,7,6560
5,8,6750
5,9,6980
5,10,7160
5,11,7420
5,12,7710
5,13,7980
5,14,8260
5,15,8540
5,16,8940
5,17,9300
5,18,9540
5,19,9740
5,20,10100
5,21,10400
5,22,10800
5,23,11000
5,24,11200
5,25,11300
5,26,11500
5,27,11600
5,28,11900
5,29,12200
5,30,12600
5,31,12700
6,1,12700
6,2,12800
6,3,12900
6,4,12900
6,5,13000
6,6,13200
6,7,13500
6,8,13600
6,9,13600
6,10,13400
6,11,13200
6,12,13100
6,13,12900
6,14,12900
6,15,12800
6,16,12700
6,17,12500
6,18,12500
6,19,12300
6,20,12100
6,21,12100
6,22,12100
6,23,11800
6,24,11500
6,25,11200
6,26,10900
6,27,10600
6,28,10200
6,29,9860
6,30,9580
7,1,9300
7,2,8930
7,3,8560
7,4,8250
7,5,7920
7,6,7520
7,7,7200
7,8,6950
7,9,6790
7,10,6620
7,11,6380
7,12,6160
7,13,5980
7,14,5770
7,15,5520
7,16,5270
7,17,5040
7,18,4900
7,19,4820
7,20,4720
7,21,4570
7,22,4450
7,23,4340
7,24,4220
7,25,4140
7,26,4040
7,27,3930
7,28,3790
7,29,3700
7,30,3650
7,31,3560
8,1,3530
8,2,3470
8,3,3420
8,4,3370
8,5,3310
8,6,3270
8,7,3240
8,8,3150
8,9,3070
8,10,3020
8,11,2950
8,12,2900
8,13,2860
8,14,2810
8,15,2760
8,16,2720
8,17,2670
8,18,2630
8,19,2620
8,20,2630
8,21,2650
8,22,2610
8,23,2580
8,24,2530
8,25,2510
8,26,2510
8,27,2490
8,28,2470
8,29,2450
8,30,2420
8,31,2410
9,1,2400
9,2,2380
9,3,2340
9,4,2320
9,5,2290
9,6,2300
9,7,2300
9,8,2300
9,9,2310
9,10,2320
9,11,2310
9,12,2300
9,13,2310
9,14,2320
9,15,2290
9,16,2260
9,17,2240
9,18,2230
9,19,2220
9,20,2220
9,21,2240
9,22,2240
9,23,2250
9,24,2240
9,25,2210
9,26,2180
9,27,2180
9,28,2190
9,29,2210
9,30,2220
10,1,2210
10,2,2210
10,3,2210
10,4,2210
10,5,2220
10,6,2230
10,7,2230
10,8,2240
10,9,2250
10,10,2240
10,11,2230
10,12,2220
10,13,2260
10,14,2260
10,15,2260
10,16,2250
10,17,2230
10,18,2220
10,19,2210
10,20,2200
10,21,2210
10,22,2190
10,23,2190
10,24,2170
10,25,2180
10,26,2170
10,27,2160
10,28,2160
10,29,2150
10,30,2150
10,31,2120
11,1,2100
11,2,2080
11,3,2080
11,4,2050
11,5,2030
11,6,2030
11,7,2010
11,8,2000
11,9,2000
11,10,1990
11,11,1990
11,12,1980
11,13,1970
11,14,1950
11,15,1940
11,16,1930
11,17,1920
11,18,1920
11,19,1920
11,20,1900
11,21,1890
11,22,1890
11,23,1880
11,24,1880
11,25,1850
11,26,1850
11,27,1840
11,28,1810
11,29,1770
11,30,1760
12,1,1770
12,2,1780
12,3,1790
12,4,1770
12,5,1760
12,6,1730
12,7,1720
12,8,1710
12,9,1710
12,10,1680
12,11,1670
12,12,1680
12,13,1670
12,14,1670
12,15,1670
12,16,1650
12,17,1660
12,18,1660
12,19,1680
12,20,1670
12,21,1670
12,22,1670
12,23,1670
12,24,1670
12,25,1640
12,26,1620
12,27,1610
12,28,1590
12,29,1600
12,30,1620
12,31,1630
