1,1,26
1,2,26
1,3,26
1,4,26
1,5,26
1,6,26
1,7,26
1,8,26
1,9,26
1,10,26
1,11,26
1,12,26
1,13,26
1,14,26
1,15,26
1,16,25
1,17,25
1,18,25
1,19,26
1,20,26
1,21,25
1,22,25
1,23,25
1,24,25
1,25,25
1,26,25
1,27,25
1,28,25
1,29,25
1,30,24
1,31,25
2,1,25
2,2,24
2,3,24
2,4,24
2,5,24
2,6,24
2,7,24
2,8,24
2,9,24
2,10,24
2,11,24
2,12,24
2,13,24
2,14,24
2,15,24
2,16,24
2,17,24
2,18,24
2,19,24
2,20,24
2,21,24
2,22,24
2,23,24
2,24,25
2,25,25
2,26,25
2,27,25
2,28,24
2,29,24
3,1,24
3,2,24
3,3,24
3,4,24
3,5,24
3,6,24
3,7,25
3,8,25
3,9,25
3,10,25
3,11,25
3,12,25
3,13,25
3,14,26
3,15,26
3,16,26
3,17,27
3,18,27
3,19,28
3,20,28
3,21,28
3,22,29
3,23,30
3,24,30
3,25,30
3,26,30
3,27,31
3,28,31
3,29,31
3,30,31
3,31,31
4,1,32
4,2,32
4,3,32
4,4,32
4,5,33
4,6,34
4,7,36
4,8,37
4,9,39
4,10,39
4,11,41
4,12,42
4,13,42
4,14,44
4,15,46
4,16,47
4,17,50
4,18,52
4,19,53
4,20,53
4,21,56
4,22,59
4,23,61
4,24,64
4,25,66
4,26,67
4,27,69
4,28,69
4,29,72
4,30,76
5,1,81
5,2,85
5,3,91
5,4,97
5,5,102
5,6,108
5,7,113
5,8,118
5,9,124
5,10,128
5,11,132
5,12,139
5,13,147
5,14,158
5,15,166
5,16,179
5,17,195
5,18,204
5,19,218
5,20,231
5,21,246
5,22,257
5,23,265
5,24,271
5,25,272
5,26,281
5,27,288
5,28,303
5,29,325
5,30,331
5,31,324
6,1,332
6,2,337
6,3,349
6,4,361
6,5,388
6,6,406
6,7,420
6,8,428
6,9,421
6,10,416
6,11,399
6,12,396
6,13,396
6,14,414
6,15,430
6,16,430
6,17,455
6,18,461
6,19,454
6,20,453
6,21,465
6,22,454
6,23,426
6,24,416
6,25,411
6,26,400
6,27,375
6,28,356
6,29,341
6,30,334
7,1,327
7,2,303
7,3,282
7,4,250
7,5,239
7,6,232
7,7,219
7,8,226
7,9,233
7,10,227
7,11,205
7,12,200
7,13,187
7,14,170
7,15,160
7,16,157
7,17,157
7,18,143
7,19,139
7,20,134
7,21,125
7,22,118
7,23,113
7,24,111
7,25,109
7,26,104
7,27,99
7,28,95
7,29,96
7,30,94
7,31,90
8,1,88
8,2,84
8,3,83
8,4,82
8,5,82
8,6,81
8,7,76
8,8,73
8,9,69
8,10,68
8,11,67
8,12,67
8,13,66
8,14,64
8,15,64
8,16,61
8,17,60
8,18,59
8,19,58
8,20,57
8,21,56
8,22,57
8,23,55
8,24,55
8,25,54
8,26,54
8,27,53
8,28,51
8,29,50
8,30,49
8,31,49
9,1,50
9,2,50
9,3,48
9,4,48
9,5,48
9,6,50
9,7,49
9,8,49
9,9,49
9,10,49
9,11,48
9,12,49
9,13,49
9,14,48
9,15,48
9,16,49
9,17,50
9,18,49
9,19,49
9,20,49
9,21,50
9,22,49
9,23,48
9,24,48
9,25,48
9,26,48
9,27,46
9,28,46
9,29,48
9,30,46
10,1,45
10,2,44
10,3,44
10,4,44
10,5,44
10,6,43
10,7,44
10,8,44
10,9,44
10,10,44
10,11,44
10,12,44
10,13,43
10,14,42
10,15,42
10,16,42
10,17,42
10,18,41
10,19,41
10,20,40
10,21,39
10,22,39
10,23,39
10,24,38
10,25,38
10,26,38
10,27,38
10,28,38
10,29,37
10,30,36
10,31,37
11,1,36
11,2,35
11,3,35
11,4,35
11,5,35
11,6,35
11,7,34
11,8,35
11,9,35
11,10,34
11,11,34
11,12,34
11,13,33
11,14,33
11,15,33
11,16,32
11,17,32
11,18,32
11,19,32
11,20,32
11,21,32
11,22,32
11,23,31
11,24,31
11,25,31
11,26,31
11,27,30
11,28,30
11,29,30
11,30,30
12,1,30
12,2,30
12,3,30
12,4,30
12,5,29
12,6,29
12,7,29
12,8,29
12,9,29
12,10,29
12,11,29
12,12,29
12,13,29
12,14,29
12,15,28
12,16,28
12,17,28
12,18,28
12,19,28
12,20,28
12,21,27
12,22,27
12,23,27
12,24,27
12,25,27
12,26,27
12,27,27
12,28,27
12,29,27
12,30,27
12,31,27
