1,1,18
1,2,18
1,3,18
1,4,18
1,5,18
1,6,17
1,7,17
1,8,17
1,9,17
1,10,17
1,11,17
1,12,17
1,13,17
1,14,17
1,15,17
1,16,17
1,17,17
1,18,17
1,19,17
1,20,17
1,21,17
1,22,17
1,23,17
1,24,17
1,25,17
1,26,17
1,27,17
1,28,17
1,29,17
1,30,17
1,31,17
2,1,17
2,2,17
2,3,17
2,4,18
2,5,18
2,6,17
2,7,17
2,8,17
2,9,17
2,10,17
2,11,17
2,12,17
2,13,18
2,14,18
2,15,18
2,16,18
2,17,17
2,18,18
2,19,17
2,20,17
2,21,17
2,22,17
2,23,18
2,24,17
2,25,18
2,26,18
2,27,17
2,28,17
2,29,19
3,1,18
3,2,18
3,3,18
3,4,18
3,5,18
3,6,18
3,7,18
3,8,18
3,9,18
3,10,19
3,11,19
3,12,20
3,13,20
3,14,21
3,15,22
3,16,23
3,17,25
3,18,27
3,19,27
3,20,27
3,21,28
3,22,29
3,23,31
3,24,31
3,25,31
3,26,31
3,27,30
3,28,30
3,29,30
3,30,31
3,31,32
4,1,35
4,2,36
4,3,36
4,4,36
4,5,39
4,6,39
4,7,39
4,8,42
4,9,45
4,10,48
4,11,50
4,12,52
4,13,55
4,14,61
4,15,66
4,16,64
4,17,66
4,18,69
4,19,73
4,20,72
4,21,75
4,22,80
4,23,87
4,24,92
4,25,90
4,26,92
4,27,97
4,28,101
4,29,107
4,30,116
5,1,123
5,2,125
5,3,131
5,4,143
5,5,158
5,6,177
5,7,188
5,8,191
5,9,182
5,10,189
5,11,204
5,12,218
5,13,230
5,14,246
5,15,270
5,16,296
5,17,319
5,18,336
5,19,362
5,20,388
5,21,420
5,22,437
5,23,455
5,24,471
5,25,471
5,26,467
5,27,495
5,28,549
5,29,606
5,30,620
5,31,619
6,1,667
6,2,677
6,3,694
6,4,701
6,5,742
6,6,755
6,7,753
6,8,727
6,9,712
6,10,688
6,11,693
6,12,669
6,13,616
6,14,587
6,15,576
6,16,581
6,17,599
6,18,587
6,19,580
6,20,574
6,21,543
6,22,517
6,23,502
6,24,479
6,25,464
6,26,448
6,27,420
6,28,386
6,29,371
6,30,365
7,1,348
7,2,325
7,3,308
7,4,287
7,5,272
7,6,268
7,7,249
7,8,246
7,9,229
7,10,213
7,11,203
7,12,188
7,13,182
7,14,168
7,15,155
7,16,145
7,17,139
7,18,135
7,19,134
7,20,121
7,21,117
7,22,108
7,23,99
7,24,93
7,25,91
7,26,91
7,27,85
7,28,82
7,29,80
7,30,80
7,31,76
8,1,73
8,2,72
8,3,73
8,4,69
8,5,66
8,6,65
8,7,63
8,8,60
8,9,55
8,10,54
8,11,52
8,12,49
8,13,46
8,14,46
8,15,45
8,16,45
8,17,45
8,18,44
8,19,43
8,20,42
8,21,39
8,22,38
8,23,38
8,24,38
8,25,37
8,26,36
8,27,36
8,28,37
8,29,37
8,30,34
8,31,34
9,1,32
9,2,31
9,3,30
9,4,29
9,5,29
9,6,30
9,7,32
9,8,32
9,9,37
9,10,39
9,11,35
9,12,36
9,13,37
9,14,35
9,15,34
9,16,32
9,17,34
9,18,33
9,19,31
9,20,29
9,21,30
9,22,33
9,23,33
9,24,32
9,25,31
9,26,31
9,27,31
9,28,33
9,29,32
9,30,33
10,1,37
10,2,36
10,3,35
10,4,36
10,5,36
10,6,34
10,7,34
10,8,34
10,9,33
10,10,32
10,11,32
10,12,31
10,13,30
10,14,30
10,15,31
10,16,30
10,17,30
10,18,30
10,19,29
10,20,29
10,21,29
10,22,29
10,23,29
10,24,29
10,25,29
10,26,28
10,27,28
10,28,27
10,29,27
10,30,27
10,31,27
11,1,26
11,2,25
11,3,25
11,4,25
11,5,24
11,6,24
11,7,24
11,8,24
11,9,23
11,10,23
11,11,23
11,12,22
11,13,22
11,14,22
11,15,21
11,16,21
11,17,22
11,18,21
11,19,21
11,20,21
11,21,21
11,22,21
11,23,20
11,24,19
11,25,20
11,26,20
11,27,20
11,28,20
11,29,19
11,30,19
12,1,19
12,2,19
12,3,19
12,4,19
12,5,18
12,6,18
12,7,18
12,8,19
12,9,18
12,10,18
12,11,19
12,12,19
12,13,19
12,14,19
12,15,18
12,16,18
12,17,18
12,18,19
12,19,19
12,20,19
12,21,19
12,22,19
12,23,18
12,24,18
12,25,18
12,26,18
12,27,18
12,28,18
12,29,18
12,30,18
12,31,18
