1,1,3340
1,2,3290
1,3,3240
1,4,3260
1,5,3280
1,6,3320
1,7,3300
1,8,3300
1,9,3300
1,10,3300
1,11,3320
1,12,3330
1,13,3320
1,14,3280
1,15,3290
1,16,3270
1,17,3240
1,18,3230
1,19,3240
1,20,3260
1,21,3270
1,22,3260
1,23,3240
1,24,3200
1,25,3230
1,26,3240
1,27,3230
1,28,3290
1,29,3290
1,30,3250
1,31,3250
2,1,3260
2,2,3240
2,3,3190
2,4,3170
2,5,3190
2,6,3230
2,7,3230
2,8,3240
2,9,3280
2,10,3320
2,11,3320
2,12,3320
2,13,3340
2,14,3360
2,15,3370
2,16,3360
2,17,3360
2,18,3360
2,19,3390
2,20,3420
2,21,3430
2,22,3440
2,23,3400
2,24,3370
2,25,3360
2,26,3380
2,27,3360
2,28,3360
2,29,3380
3,1,3410
3,2,3470
3,3,3520
3,4,3480
3,5,3480
3,6,3470
3,7,3480
3,8,3510
3,9,3580
3,10,3570
3,11,3630
3,12,3660
3,13,3650
3,14,3640
3,15,3660
3,16,3690
3,17,3730
3,18,3760
3,19,3780
3,20,3790
3,21,3800
3,22,3820
3,23,3870
3,24,3970
3,25,3980
3,26,4040
3,27,4100
3,28,4170
3,29,4260
3,30,4250
3,31,4250
4,1,4290
4,2,4380
4,3,4400
4,4,4390
4,5,4330
4,6,4310
4,7,4380
4,8,4500
4,9,4660
4,10,4820
4,11,4920
4,12,4970
4,13,5040
4,14,5100
4,15,5160
4,16,5390
4,17,5660
4,18,5930
4,19,6270
4,20,6490
4,21,6580
4,22,6680
4,23,6820
4,24,6980
4,25,7280
4,26,7440
4,27,7520
4,28,7550
4,29,7610
4,30,7690
5,1,7770
5,2,8020
5,3,8390
5,4,8850
5,5,9440
5,6,9980
5,7,10500
5,8,10900
5,9,11400
5,10,11700
5,11,11800
5,12,12200
5,13,12600
5,14,12900
5,15,13100
5,16,13400
5,17,14000
5,18,14500
5,19,14700
5,20,15100
5,21,15800
5,22,16500
5,23,17100
5,24,17200
5,25,17300
5,26,17300
5,27,17300
5,28,17600
5,29,17800
5,30,18000
5,31,18100
6,1,17900
6,2,17800
6,3,18000
6,4,18100
6,5,18200
6,6,18500
6,7,18900
6,8,19200
6,9,19200
6,10,18700
6,11,18300
6,12,17800
6,13,17600
6,14,17200
6,15,17100
6,16,17100
6,17,16700
6,18,16400
6,19,16100
6,20,15800
6,21,15700
6,22,15700
6,23,15200
6,24,14700
6,25,14400
6,26,14100
6,27,13700
6,28,13300
6,29,12800
6,30,12400
7,1,12100
7,2,11600
7,3,11100
7,4,10700
7,5,10300
7,6,9830
7,7,9340
7,8,8910
7,9,8700
7,10,8520
7,11,8270
7,12,7990
7,13,7760
7,14,7470
7,15,7160
7,16,6780
7,17,6490
7,18,6300
7,19,6290
7,20,6180
7,21,6030
7,22,5810
7,23,5670
7,24,5540
7,25,5430
7,26,5290
7,27,5210
7,28,5100
7,29,4970
7,30,4900
7,31,4780
8,1,4750
8,2,4720
8,3,4590
8,4,4520
8,5,4480
8,6,4460
8,7,4380
8,8,4350
8,9,4230
8,10,4080
8,11,4000
8,12,3940
8,13,3920
8,14,3860
8,15,3800
8,16,3720
8,17,3660
8,18,3610
8,19,3530
8,20,3550
8,21,3560
8,22,3610
8,23,3600
8,24,3570
8,25,3560
8,26,3560
8,27,3550
8,28,3550
8,29,3540
8,30,3550
8,31,3580
9,1,3530
9,2,3470
9,3,3460
9,4,3440
9,5,3430
9,6,3490
9,7,3550
9,8,3600
9,9,3660
9,10,3740
9,11,3770
9,12,3770
9,13,3830
9,14,3880
9,15,3860
9,16,3860
9,17,3880
9,18,3860
9,19,3900
9,20,3940
9,21,4010
9,22,4010
9,23,4070
9,24,4050
9,25,3960
9,26,3880
9,27,3840
9,28,3870
9,29,3900
9,30,3940
10,1,3910
10,2,3950
10,3,3920
10,4,3960
10,5,3980
10,6,3970
10,7,4020
10,8,3990
10,9,4050
10,10,4030
10,11,4020
10,12,4020
10,13,4020
10,14,4080
10,15,4080
10,16,4140
10,17,4130
10,18,4110
10,19,4110
10,20,4090
10,21,4070
10,22,4060
10,23,4090
10,24,4110
10,25,4090
10,26,4130
10,27,4150
10,28,4170
10,29,4150
10,30,4160
10,31,4210
11,1,4220
11,2,4270
11,3,4140
11,4,4050
11,5,4000
11,6,4030
11,7,4020
11,8,3960
11,9,3990
11,10,3970
11,11,3950
11,12,3960
11,13,3950
11,14,3940
11,15,3900
11,16,3890
11,17,3870
11,18,3860
11,19,3850
11,20,3850
11,21,3800
11,22,3800
11,23,3830
11,24,3810
11,25,3770
11,26,3750
11,27,3750
11,28,3680
11,29,3620
11,30,3620
12,1,3620
12,2,3620
12,3,3650
12,4,3670
12,5,3650
12,6,3630
12,7,3590
12,8,3560
12,9,3500
12,10,3480
12,11,3450
12,12,3440
12,13,3460
12,14,3470
12,15,3440
12,16,3440
12,17,3440
12,18,3440
12,19,3460
12,20,3460
12,21,3480
12,22,3480
12,23,3460
12,24,3450
12,25,3430
12,26,3370
12,27,3350
12,28,3340
12,29,3340
12,30,3380
12,31,3410
