1,1,11
1,2,11
1,3,11
1,4,11
1,5,11
1,6,11
1,7,11
1,8,11
1,9,11
1,10,11
1,11,11
1,12,11
1,13,11
1,14,11
1,15,11
1,16,11
1,17,11
1,18,11
1,19,11
1,20,11
1,21,10
1,22,10
1,23,10
1,24,11
1,25,10
1,26,10
1,27,10
1,28,10
1,29,10
1,30,10
1,31,10
2,1,10
2,2,10
2,3,10
2,4,10
2,5,10
2,6,10
2,7,10
2,8,10
2,9,10
2,10,10
2,11,10
2,12,11
2,13,10
2,14,10
2,15,10
2,16,10
2,17,10
2,18,10
2,19,10
2,20,10
2,21,10
2,22,10
2,23,10
2,24,10
2,25,10
2,26,10
2,27,10
2,28,10
2,29,10
3,1,10
3,2,10
3,3,11
3,4,11
3,5,11
3,6,11
3,7,11
3,8,11
3,9,11
3,10,11
3,11,11
3,12,11
3,13,11
3,14,11
3,15,11
3,16,12
3,17,12
3,18,12
3,19,12
3,20,12
3,21,12
3,22,13
3,23,13
3,24,13
3,25,13
3,26,13
3,27,14
3,28,14
3,29,14
3,30,15
3,31,15
4,1,15
4,2,16
4,3,16
4,4,16
4,5,17
4,6,18
4,7,18
4,8,19
4,9,20
4,10,20
4,11,21
4,12,23
4,13,24
4,14,27
4,15,29
4,16,29
4,17,31
4,18,34
4,19,36
4,20,37
4,21,40
4,22,43
4,23,46
4,24,47
4,25,50
4,26,50
4,27,51
4,28,52
4,29,55
4,30,60
5,1,61
5,2,64
5,3,68
5,4,76
5,5,82
5,6,89
5,7,91
5,8,99
5,9,109
5,10,113
5,11,115
5,12,116
5,13,122
5,14,124
5,15,129
5,16,136
5,17,147
5,18,155
5,19,167
5,20,172
5,21,182
5,22,194
5,23,199
5,24,204
5,25,211
5,26,213
5,27,213
5,28,220
5,29,228
5,30,232
5,31,230
6,1,234
6,2,232
6,3,235
6,4,238
6,5,244
6,6,240
6,7,239
6,8,238
6,9,238
6,10,234
6,11,227
6,12,223
6,13,217
6,14,211
6,15,208
6,16,204
6,17,197
6,18,189
6,19,181
6,20,174
6,21,166
6,22,156
6,23,148
6,24,140
6,25,134
6,26,127
6,27,121
6,28,114
6,29,108
6,30,102
7,1,95
7,2,90
7,3,85
7,4,82
7,5,81
7,6,75
7,7,71
7,8,67
7,9,65
7,10,63
7,11,59
7,12,57
7,13,54
7,14,51
7,15,50
7,16,48
7,17,46
7,18,45
7,19,43
7,20,42
7,21,42
7,22,41
7,23,40
7,24,39
7,25,38
7,26,38
7,27,36
7,28,35
7,29,35
7,30,34
7,31,34
8,1,33
8,2,32
8,3,32
8,4,31
8,5,29
8,6,29
8,7,28
8,8,28
8,9,26
8,10,26
8,11,26
8,12,25
8,13,24
8,14,24
8,15,23
8,16,23
8,17,23
8,18,23
8,19,23
8,20,23
8,21,23
8,22,22
8,23,21
8,24,21
8,25,21
8,26,21
8,27,21
8,28,20
8,29,20
8,30,19
8,31,19
9,1,19
9,2,19
9,3,18
9,4,18
9,5,18
9,6,18
9,7,18
9,8,18
9,9,18
9,10,18
9,11,18
9,12,18
9,13,18
9,14,18
9,15,18
9,16,17
9,17,17
9,18,17
9,19,17
9,20,17
9,21,17
9,22,17
9,23,17
9,24,17
9,25,17
9,26,17
9,27,17
9,28,17
9,29,17
9,30,17
10,1,17
10,2,17
10,3,17
10,4,17
10,5,17
10,6,16
10,7,16
10,8,16
10,9,16
10,10,16
10,11,16
10,12,16
10,13,16
10,14,16
10,15,16
10,16,16
10,17,16
10,18,16
10,19,15
10,20,15
10,21,15
10,22,15
10,23,15
10,24,15
10,25,15
10,26,15
10,27,15
10,28,15
10,29,15
10,30,15
10,31,14
11,1,14
11,2,14
11,3,14
11,4,14
11,5,14
11,6,14
11,7,13
11,8,13
11,9,14
11,10,14
11,11,14
11,12,14
11,13,14
11,14,13
11,15,13
11,16,13
11,17,13
11,18,13
11,19,13
11,20,13
11,21,13
11,22,13
11,23,13
11,24,13
11,25,13
11,26,13
11,27,12
11,28,12
11,29,12
11,30,12
12,1,12
12,2,12
12,3,12
12,4,12
12,5,12
12,6,12
12,7,12
12,8,12
12,9,12
12,10,12
12,11,12
12,12,12
12,13,11
12,14,11
12,15,11
12,16,12
12,17,11
12,18,11
12,19,11
12,20,11
12,21,11
12,22,11
12,23,11
12,24,11
12,25,11
12,26,11
12,27,11
12,28,11
12,29,11
12,30,11
12,31,11
